id,text,doc_id,Year,who
20171_M81_referat,"den bedste garanti vil jo være at sikre, at folketinget giver begge parter den bedst mulige frihed til at kunne forhandle og det er vel en lektie til alle 179 medlemmer af folketinget. ah, måske 178, fordi den ene jo faktisk er minister og dermed forhandler. så det er måske en særlig situation. men vi andre bør give den maksimale frihed til aftaleparterne, sådan at de kan nå frem til en aftale. og jeg er så fuldstændig enig i, at en god aftale jo vil være en, som begge parter kan se sig selv i.",232228,2018,Morten
20171_M79_referat,"altså jeg skal meget bede mig fri for at skulle repræsentere noget som helst bedrevidende. de repræsentanter for lokaldemokratiet, jeg her henviser til, har opnået genvalg på genvalg, fordi de har været rigtig, rigtig dygtige til at være i et konstruktivt samspil med de borgere, der også skal vælge dem. men hvis ikke vi har en forventning om, at de samme repræsentanter både har vid og vision for den del af landet, de er en del af, jamen hvorfor skulle de så engagerer sig i lokalpolitik? de skal gå foran, og de skal vise gode eksempler. det, hr. alex ahrendtsen ønsker, er jo et probat middel til at afspore enhver diskussion om, at noget nyt, noget spændende, noget anderledes kan blive indført, for det kan man jo altid mistænkeliggøre. hvem ville som borger have stemt positivt til at stille en lille jernskulptur op nede i gågaden i holstebro? det tror jeg ikke mange havde villet på forhånd, men der var et bystyre, som turde tage diskussionen og gå til valg på valg, hvor de den ene gang efter den anden forsvarede, at de havde satset på at løfte deres egn på den her måde. og det lykkedes, og man tog det til sig. ordfører",231718,2018,Morten
20181_M36_referat,"tak for det. jeg skal gøre det kort i dag. vi er med på den vedtagelsestekst, som hr. søren søndergaard læste op, og vi lægger os derfor også fuldstændig på linje med det, hr. søren søndergaard sagde, nemlig at der er brug for, at vi får lavet en undersøgelse af, hvordan vi kan regulere det her, men samtidig ud fra nogle perspektiver, som tager højde for, hvordan de lande, som eventuelt måtte donere til danmark, holder sig inden for de internationale konventioner, som vi har tiltrådt, og som er vigtige for os. i det perspektiv handler det jo ikke kun om donationer til moskeer, det handler i det hele taget om, at vi tør være så tilpas kritiske fra den danske stats side, så vi siger, at vi sådan set ikke har nogen interesse i at gøre forretninger på nogen måde med lande, som er diktaturer, og som arbejder, kan man sige, ikkedemokratisk, eller som ikke overholder menneskerettighederne og de internationale konventioner. så det er en meget bredere diskussion end bare et spørgsmål om donationer til moskeer. jeg kan ikke huske, hvornår det var, men vi stod herinde for ikke ret lang tid siden jeg synes, jeg er hernede hele tiden hvor vi diskuterede fuldstændig det samme på friskoleområdet, nemlig donationer til bygninger, bygninger ejet af f.eks. internationale organisationer, som friskolerne så kunne leje sig ind i, og der er faktisk, så vidt 44 torsdag den 13. december 2018 jeg husker, et flertal uden om regeringen for at forbyde det. men så må man bare sige, hvordan det så er, vi gør det, altså hvad det er for nogen kriterier, vi skal stille op. jeg er helt vildt bange for, at vi med den her lidt nationalkonservative tilgang til det kommer til at lukke os om os selv i danmark, for et eller andet sted er det faktisk positivt, at der nogle gange er nogle udenlandske donorer, som vil bidrage til f.eks. en friskole i danmark eller for den sags skyld til at bygge en kirke eller en religiøs institution af en eller anden slags så længe det er demokratisk, så længe det er gennemsigtigt, så længe det overholder alle de konventioner, som vi alle sammen er en del af. så jeg synes, vi skal passe på, at vi ikke lukker os om os selv og bliver et land, der ikke kan få udenlandsk inspiration ind i danmark. da vi talte om det på friskoleområdet, sagde ministeren fuldstændig rigtigt: hvad nu, hvis man ude på landet i jylland et eller andet sted gerne vil starte en friskole og der er et stort beløb fra usa f.eks. eller et andet sted, som kan få den friskole op at køre, og hvis ikke den donation er der, kan det faktisk ikke lade sig gøre? skal vi så sige nej til det? nej, det skal vi da ikke. så vi skal være intelligente, i forhold til hvordan vi får reguleret det her område. vi er jo selvfølgelig samtidig fuldstændig enige i, at vi ikke skal have donationer til f.eks. danske moskeer eller kirker eller noget andet, som kommer fra organisationer, som ikke er demokratiske, eller som har et virke, der strider imod vores konventioner. så vi skal have det reguleret, ja, men jeg synes, vi skal se på det bredere end bare i forhold til de her moskeer, og det er også derfor, vi er med på den vedtagelsestekst, som enhedslisten læste op.",255241,2018,Gustav
20171_M105_referat,"det kan jeg godt forstå. det, der er min bekymring med det forslag til vedtagelse, som der bliver lagt op til, er, at det værktøj, man så vælger at bruge, er at suspendere betalingen af penge til flygtningefaciliteten at man vil have den suspenderet. og det vil sige, at hvis det skete, ville der være en lang række af de her projekter, som er",241850,2018,Morten
20171_M66_referat,"tak for det formand. jeg skal beklage, at vi lod os gribe af munterhed lige før, det skal ikke gentage sig. en professor ved noget om skattely, kommer og deler sin viden med folketingets skatteudvalg, og konsekvensen bliver en bøde til professoren og en bøde til folketinget. det kan de fleste godt se er en helt absurd retstilstand. og det er jo ikke det eneste tilfælde, vi kender til. en oboist i det sønderjyske kom til at spille på sin obo i selskab med de forkerte mennesker og blev på samme måde truet med bål og brand. det er jo rimeligt nok, at man som udgangspunkt skal holde sig til det job, som ens opholdstilladelse er betinget af, men når man ikke kan lave selv meget små og yderst relevante sideaktiviteter som at gøre folketinget klogere uden at skulle søge om særlige tilladelser, så er systemet blevet for firkantet. vi skal selvfølgelig have en stram udlændingepolitik, som sikrer, at dem, der ikke bidrager, ikke er her, men at man på den her måde begynder at straffe folk for at gøre noget, som vi gerne vil have dem til, og at de så gør mere af det, vi gerne vil have dem til, end de egentlig er hyret til, er altså udtryk for noget regelrytteri, der er kommet for vidt. nu får vi rettet op på tingene. man kan have en bibeskæftigelse op til 10 timer om ugen inden for sit felt, man kan udføre frivilligt arbejde, og karensperioden i forhold til permanent ophold bliver fjernet, hvis man har arbejdet ulovligt med en gyldig opholdstilladelse. selvfølgelig skal det have en eller anden form for konsekvens ikke at overholde reglerne, men mange af de her sager, specielt dem, der har været fremme i pressen, har jo været nogle sager, hvor det var helt klart, at folk på grund af et meget uigennemskueligt system var kommet til at handle uforvarende, og der får vi altså genoprettet proportionaliteten nu. det er alt sammen meget, meget positivt, og derfor kan liberal alliance støtte forslaget.",227021,2018,Gustav
20171_M75_referat,"tak, formand. da tyskland og italien -tallet blev samlet til to store, stærke nationalstater, forblev norden mærkeligt nok splittet, og det har vi så været lige siden, sært nok, for de nordiske lande var faktisk meget mere ens end de tyske og italienske rigsdele, og de nordiske borgere var langt mere positive over for en samling, end henholdsvis tyskerne og italienerne var. men vi forblev splittede, og splittelsen blev fulgt op af en småstatstænkning, som har præget os lige siden. vi så os selv som små og indflydelsesløse, og derfor lod vi med god grund og med god samvittighed andre gøre det grove arbejde her i verden. vi kompenserede for svagheden ved at styrke de kulturelle og åndelige bånd, som fik både god mening og god plads, og det har vi jo fået rigtig meget ud af. det har ført til det udstrakte nordiske samarbejde, som vi i dag ser beskrevet i samarbejdsministerens udmærkede redegørelse om samarbejdet i nordisk ministerråd. tak for den, og tak for understregningen af vigtigheden af at fjerne grænsehindringer og pege på spor af norden, traces of the north. tak for ordene om samarbejde, når det gælder kultur, sundhed, miljø, klima, energi, uddannelse, forskning, digitalisering, beskæftigelse og fælles indsatser uden for norden. jeg har hæftet mig ved de dunkle ord om, og jeg citerer, problematisering af fremtidens nordiske medievirkelighed, citat slut. det må være noget, de har skrevet i kulturministeriet, og jeg tror, at det er latin for geoblokering, altså for det fænomen, som vi skal have afskaffet, altså at man ikke frit kan se tv-serier på tværs af de nordiske grænser. der var jo noget med 100.000 nordiske teenagere, der blev forhindret i at se serien skam«, fordi der var strid om ophavsrettighederne, når det gjaldt musikken i serien. tak for ordene om grænsehindringer. jeg har brugt hele dagen på grænsehindringer, og det er massivt, hvor mange tåbeligheder der fortsat verserer, og som opstår. på visse måder går det baglæns. jeg synes især, at når det gælder øresundssamarbejdet, går det tilsyneladende baglæns, og det skal vi jo ganske simpelt have rettet op på. jeg tænker også på dette med at bo i det ene land og arbejde i det andet. det er ikke godt for european spallation source i skåne, når der er problemer både for dem, der bor i danmark og arbejder i sverige, og dem, der bor i sverige og arbejder i danmark. det skal vi have løst. på sundhedsområdet har vi fået könbergrapporten, som er en god opskrift, ligesom stoltenbergrapporten er, når det gælder forsvarssamarbejdet, som vi vender tilbage til. jeg vil blot til könbergrapporten tilføje et punkt, nemlig kliniske forsøg, for de nordiske lande er jo blevet nogle af de stærkeste i verden, når det gælder medicinfremstilling, og det ville styrke de nordiske medicinalvirksomheder, hvis en adgang til ét land var en adgang til alle lande. det er også noget, man arbejder med i eu, men min filosofi er, at vi aldrig skal vente på, at eu kommer med en løsning. de nordiske lande skal bare gå foran. hvis så vi har fundet en model, der virker, kan vi med stor sandsynlighed regne med, at den også bliver europæisk, eller at man i hvert fald vil tage hensyn til den. for som professor liselotte højgaard på rigshospitalet siger ud fra sine erfaringer med eu s forskningssamarbejde: når de nordiske lande samarbejder og taler sammen før møderne, får de altid deres vilje. jeg har spurgt hendes forforgænger klaus bock, om det også gjaldt i hans 60 tirsdag den 3. april 2018 tid som ledende dansk forsker i bruxelles. ja, siger han, det gjaldt også i hans tid. hvad er der så at vente på? vi bør på en række ministerområder samarbejde mere, end vi gør. men tak for denne redegørelse. den siger alt det rigtige, den skal bare følges op. tak.",230265,2018,Gustav
20171_M42_referat,"tak til liberal alliance for en flammende frihedstale. jeg synes, den klinger ekstremt hult. altså, virkeligheden er jo den, at når man ryger, bliver man stærkt afhængig, og derfor kan vi også se, at når rygerne bliver spurgt, svarer de, at de faktisk gerne vil af med den røg, som de er afhængige af. hvor meget frihed er der egentlig i det? det er for mig at se en ekstremt begrænset frihed. en anden ting, som jeg synes klinger ekstremt hult, er, at ordføreren kommer med sådan en flammende tale om, at staten slet ikke skal blande sig. alligevel er liberal alliance en del af en regering, som helt klart sætter mål på det her område, og som ifølge regeringen selv også tager initiativer for at animere befolkningen til at ændre adfærd. det er jo præcis det samme som det, vi andre foreslår. det er bare nogle andre typer forslag. altså, den her frihedstale hænger slet ikke sammen med det, som liberal alliance reelt gør. alternativt skulle liberal alliance reelt arbejde for, at vi helt fik fjernet en tobaksafgift og derfor kunne få en pakke cigaretter til en pris af 10 kr. man skulle arbejde for, at der ikke længere skulle være rygeforbud på skolerne. man skulle arbejde for, at der ikke var en aldersgrænse, i forhold til hvornår man må købe tobak. men ingen af de ting har jeg hørt liberal alliance foreslå.",220299,2018,Gustav
20171_M46_referat,"nej, det synes jeg faktisk ikke. jeg ved godt, der er mange tal, der går den i ene retning og i den anden retning, men stadig væk forholder jeg mig jo til det tal, som den daværende finansminister bjarne corydon gav til hr. joachim b. olsen i forbindelse med et spørgsmål i folketinget. det viste jo, at der faktisk netto var et minus i forhold til indtægter og udgifter med hensyn til de her østeuropæiske lønmodtagere. og det, man jo så også skal tage højde for der, er, at der jo ikke i de beregninger er taget højde for, hvad danmark ville spare, ved at det var en dansk lønmodtager, der fik det her job og dermed altså ikke længere skulle modtage dagpenge og kontanthjælp, i stedet for en østeuropæer, som, samtidig med at vedkommende er her i landet, jo optjener dansk dagpengeret. jeg er klar over, at det er vanskeligt at regne alt det sammen, men jeg mener ikke, jeg har grund til at tro, at det her skulle være en fantastisk forretning for danmark. uanset hvad, selv hvis det så var det, så går det ud over nogle mennesker det går ud over de mennesker, der ikke kan få et job, fordi deres job er overtaget østeuropæere.",221565,2018,Gustav
20171_M92_referat,"tak, hr. formand. radikale venstre har i lang tid argumenteret for, at vi skulle have en lovgivning på det her område, og derfor vil jeg gerne kvittere over for ministeren for, at vi får lovforslaget nu. det er rigtig dejligt, og det er på mange måder et rigtig godt lovforslag. så den ros skal ministeren have. vi har jo allerede en anden lovgivning, som gør det forbudt at diskriminere og gøre forskel på folk på grund af deres handicap, nemlig lovgivningen, der vedrører arbejdsmarkedet. nu får vi så en lov, som indeholder en generel bestemmelse om, at der ikke må forskelsbehandles over for mennesker med handicap i det danske samfund. det er et godt greb, og det lyder rigtig udmærket. så mangler vi lige spørgsmålet om tilgængelighed, og det, der kaldes rimelig tilpasning. vi må jo stille en række spørgsmål til ministeren under behandlingen her, men jeg har meget svært ved at forstå mange ting, og jeg nævner lige et par af dem. hvis man siger, at tilgængelighed skal omfatte nybyggerier og anlægsarbejder, så er det jo noget, der kan indarbejdes, og så er det ikke en ekstra udgift, kan man sige. så er det en naturlig ting, som allerede har været gældende. jeg ved så ikke, om jeg er helt ajour her, men for et stykke tid siden havde vores boligminister i hvert fald et forslag om, at man ikke altid skulle lave tilgængelighed for nybyggerier. men det kan ministeren muligvis svare på senere. så er der det med rimelig tilpasning. der har jeg rigtig svært ved at forstå, at det skulle have økonomiske konsekvenser, også fordi der er kommet et papir fra finansministeren og socialministeren fra den 22. august 2017, hvoraf det fremgår, at det følger af handicapkonventionen, at offentlige myndigheder og jeg citerer skal sikre, at der tilvejebringes rimelig tilpasning, hvis det ikke pålægger myndigheden en uforholdsmæssig stor eller unødig byrde. citat slut. det synes jeg også er en ganske rimelig betragtning, og der er det ved det, at rimelig tilpasning faktisk er en meget individuel handling. det er ikke en handling, som berører store grupper, for det er afhængigt af den enkelte situation, det enkelte menneske med et handicap kommer ud for og jeg nævner lige et par eksempler på det, som jeg tror rigtig mange af os kender. en dreng i børnehaven får diagnosen diabetes. det betyder, at han skal have medicin, mens han er i børnehaven, og der får hans forældre så besked om, at så kan han ikke længere være i den børnehave. det er sådan noget, som jeg tror at vi alle sammen synes er totalt urimeligt. og hvad er det for en økonomisk konsekvens, det ville have, at drengen blev i børnehaven? jo, der skulle være en leder og et par pædagoger, som lærte, hvordan man gav den medicin, og det 27 kunne kommunens sundhedsplejerske sagtens komme og lære dem. det ville jo ikke være noget, der ville koste en formue, og så ville det være gjort en gang for alle, men det er ikke noget, der ville få økonomiske konsekvenser nogen andre steder. så er der den blinde mand med en førerhund, som gerne vil ind på en restaurant. det kan han så ikke få lov til, selv om en rimelig tilpasning ville være, at man sagde: okay, du er i en særlig situation: vi finder ud af at sætte dig her i et hjørne af restauranten: der går det nok at du sidder med din hund. det er heller ikke noget, der har økonomiske konsekvenser nogen som helst steder. så er der et eksempel, som jeg hørte på en konference om de her problemer, og som jeg har meget svært ved at glemme. det var en mor, som var relativt stærkt handicappet og sad i kørestol. hun ville selvfølgelig gerne deltage i det forældremøde, som sønnens klasses forældre skulle holde. så hun møder op på skolen i sin kørestol og får at vide, at mødet er på første sal, og moren må selv og det her er faktisk en autentisk beretning trække sig op via gelænder og trappetrin til første sal og have sin kørestol hevet med. det er fuldstændig ufatteligt og umuligt at forstå, at det skal være sket i danmark. hvad ville en rimelig tilpasning være her? det ville være, at forældremødet blev holdt i stuen og ikke på første sal. det koster heller ingen penge, og det har ikke konsekvenser nogen andre steder. for det er en individuel situation, der lægger op til det, vi kalder rimelig tilpasning. derfor vil jeg bare i al stilfærdighed sige til ministeren, at det her bliver vi altså nødt til lige at drøfte under behandlingen af lovforslaget. det kan ske på mange måder. det kan ske ved spørgsmål, og det kan ske, ved at ministeren bliver bedt om at komme til et lukket samråd i udvalget, eller på anden måde, men vi bliver jo nødt til at vende det her problem.",236204,2018,Gustav
20171_M97_referat,"som jeg også sagde i min ordførertale, finder jeg det væsentligt, at man også tager det i forhold til den danske model, når man netop forhandler. når det er sagt, synes jeg, det er vigtigt, at vi har nogle gode rammer herindefra og har noget lovgivning: det sagde jeg også i min ordførertale. i forhold til at kigge på arbejde af samme værdi synes jeg faktisk, det kunne være interessant, for jeg tror, der kan være nogle udfordringer i, hvordan man måler arbejde af samme værdi.",238343,2018,Morten
20191_M37_referat,"tak for det. df og sf i ny pagt: kræver en milliard mere til ældre, end løkke lægger op til«. det her er fra en artikel fra maj måned 2019. sf er gået til valg på at ville give en milliard mere. jeg vil egent‐ lig godt kvittere for, at ordføreren så hudløst ærligt bare lægger det frem og siger, at man slet ikke gik til finanslovsforhandlinger med et ønske om prioritering på ældreområdet. sf har med ordførerens egne ord prioriteret børn og klima. det var i det mindste meget, meget ærligt at sige til alle de vælgere, der måtte have læst den her artikel: desværre, venner, det ville vi ikke alligevel. vi ombestemte os hen over valgkampen. ordføreren nævner en række områder, som man gerne vil styrke: ensomme, pårørende, egen hjælper til ældre. det synes jeg er rigtig fint, men hvordan vil man komme i mål med den prioritering, når man ikke vil øremærke midler?",290731,2019,Gustav
20181_M73_referat,"i er jo kommet langt omkring i den her debat, kan man vel roligt sige. hvis man nu skulle vende tilbage til udgangspunktet for debatten her, så er det jo et lovforslag fra regeringens side, som handler om ligestillingsredegørelserne. jeg skal bare høre ordføreren om, hvor ordføreren helt konkret mener de her redegørelser har bidraget til ligestillingen i danmark.",267524,2019,Morten
20191_M22_referat,"tak. ministeren sagde, at en del af målgruppen ville være udlændinge, og det er vel en underdrivelse, for det er jo størstedelen af pengene 70 pct. der vil gå til udlændinge, som udgør 63 pct af modtagerne. kan ministeren bekræfte, at det er størstedelen af de 300 mio. kr., som kommer til at gå til udlændinge? derudover undrer jeg mig lidt over det her med ydelseskommissionen. ministeren siger nu, at når man har nedsat den og har bestemt, hvad den skal omfatte, så har den 12 måneder til at arbejde i, men det er jo i direkte modstrid med, hvad sf s formand, fru pia olsen dyhr, siger. hun sagde den 9. august jeg citerer: som vi har aftalt i forståelsespapiret, skal ydelseskommissionen være færdig, senest et år efter at forståelsespapiret blev indgået. det skaber jo en klar bagkant, så der er ingen tvivl om, at regeringen har travlt«. derfor kunne jeg godt tænke mig at spørge ministeren: er det fru pia olsen dyhr, som tager åbenlyst fejl, eller er det ministeren, som tager fejl, med hensyn til hvornår den her ydelseskommission skal være færdig?",283053,2019,Morten
20181_M70_referat,"så er der ikke flere korte bemærkninger, og så er det hr. joachim b. olsen, liberal alliance. værsgo. ordfører joachim b. olsen la : tak for det, formand. baggrunden for, at vi står her, er den rapport, som vive via ældre sagen offentliggjorde den 24. februar, en rapport, som i offentligheden er blevet brugt, som om svage ældre ikke får hjælp nok. helt overordnet er det sådan, at på stort set alle parametre har ældre et bedre liv nu end nogen sinde før i danmarkshistorien. den gruppe, som har oplevet størst fremgang i den disponible indkomst gennem de sidste 20 år, er pensionisterne. de har oplevet næsten dobbelt så stor fremgang som de 25-59-årige. aldrig i danmarkshistorien har otiummet for ældre været så langt som nu. pensionstiden har simpelt hen aldrig været så lang. det skyldes det meget glædelige, at levealderen er steget eksplosivt de seneste årtier, og at den længere levealder heldigvis følges med flere gode leveår. det bekræftes også af vive s rapport, som viser, at gruppen af de svageste ældre i forhold til resten af befolkningen er halveret fra godt 9 pct. til godt 4,5 pct. politisk er der siden valget blevet prioriteret mange ressourcer til ældreområdet. siden valget er ældreområdet blev løftet med godt 2 mia. kr. til sammenligning reducerede den socialdemokratiske regering udgifterne med 3,5 mia. kr. så der er altså tale om et mageløst",266824,2019,Morten
20181_M79_referat,"nej, sådan tror jeg heller ikke det generelt er, men jeg synes alligevel, at der er en skelnen mellem der, hvor man bare har ret til, om jeg så må sige, at blive hørt, og der, hvor man faktisk har nogle formelle muligheder for at få sat noget på dagsordenen som i det her tilfælde eller for den sags skyld, når noget bliver lagt ud til en folkeafstemning. det er selvfølgelig lidt i forlængelse af statsministerens tale og den diskussion, vi lige nu har, om sundhedsreformen: altså spørgsmålet om, om det er bedre med regionerne, hvor nogle er folkevalgte, som så tager nogle beslutninger, eller om det er bedre med nogle borgerråd. jeg synes, det er en relevant diskussion. vores primære modvilje mod regeringens forslag handler heller ikke om det her. det handler om, at vi ikke tror, at det, der er brug for lige nu i sundhedsvæsenet, er en stor ny strukturreform, men tværtimod nogle flere kollegaer derude. men det er jo en diskussion, der handler om og det er ikke, fordi jeg vil skyde nogen i skoen, at de her mennesker ikke får indflydelse at der er forskel på, at man har nogle borgerråd, som har noget indsigelsesret, og som der skal lyttes til, og så at vi faktisk har nogle strukturer, hvor folkevalgte tager beslutningerne. det er jo den debat, vi har lige nu, om sundhedsreformen, men uden at jeg er ekspert på den, for det er ikke mig, der er ordfører på området, synes jeg, at det er en spændende diskussion. begge dele har jo styrker i sig, nemlig både der, hvor man har nogle råd, som ikke har formel indflydelse, men som der skal lyttes til, og der, hvor man har en formel indflydelse, men måske i en lidt mere struktureret form. det er nogle af de institutioner, som hal koch bl.a. beskæftiger sig med. hvad er demokrati? er det, når vi stemmer, eller er det, når vi sætter os ned og snakker sammen? jeg tror, at begge ting er vigtige. ud over at vi kan have mange uenigheder om sundhedsreformen, er det jo en ret principiel diskussion, den rejser, og også en vigtig diskussion.",269152,2019,Morten
20191_M37_referat,"tak for det. det var bare lige for at gøre ordføreren opmærksom på, at ude af øje ikke nødvendigvis er ude af sind, og derfor kunne jeg selvfølgelig sagtens høre, hvad ordføreren sagde i sin tale. det er jo fuldstændig rigtigt, at man har vedtaget at sætte skatten op i hjørring kommune, men ikke så meget, som man gerne ville, for det må man ikke på grund af budgetloven. så derfor er det blevet til en skattestigning på 0,2 pct., selv om man egentlig søgte om at sætte den op med 0,8 pct. og når man gør det, er det jo, fordi man er underlagt et økonomisk regime, der gør, både på grund af den demografiske udvikling og den udligningsreform, der er, at der ikke er mulighed for at hente pengene på andre måder end ved at sætte skatten op, hvilket man så ovenikøbet heller ikke må. det er jo præcis den udfordring, man står over for i mange udkantskommuner, hvor der er i hvert fald en mindre fraflytning, samtidig med at antallet af ældre stiger. der er jo mange kommuner, der har den udfordring, og der skal jeg bare høre ordføreren, om ordføreren ikke anerkender, at det, at der bliver flere ældre, kommer til at medføre, at vi skal afsætte flere midler. eller mener ordføreren, at alting kan klares, ved at man afbureaukratiserer og gør det mere enkelt? 48 fredag den 13. december 2019",290823,2019,Morten
20181_M58_referat,"det er utrolig mange løfter, der bliver givet her, og det lugter lidt af, at der snart er et folketingsvalg. jeg tror altså, at borgerne i danmark og ikke mindst nordjyderne udmærket kan huske, hvor meget der onsdag den 6. februar 2019 blev lovet, da man lavede den seneste strukturreform. det hele skulle være bedre og billigere og tættere på. men den oplevelse, man har haft, er jo, at det er blevet ringere og længere væk og dårligere. kan ministeren slet ikke følge den bekymring, altså at den her supercentralisering gør, at borgerne føler, at de bliver væk i de her beslutninger?",262111,2019,Morten
20191_M9_referat,"det, der er det helt afgørende, er, at de her forbrydelser er sket uden for landet det er det, der er det afgørende og at vi ikke vil have dem ind i landet. så det er det, det drejer sig om. det drejer sig om at fratage dem muligheden for at komme til danmark, og vi forsvarer danmark ved at gøre det her. det er det, der er nøglepunktet i lovfor‐ slaget set med vores øjne. så det der med at forsøge at opdigte alle mulige hypotetiske situationer giver ingen mening. det, det drejer sig om, er at forsvare danmark og det danske territorium imod, at de personer kan komme tilbage hertil.",278925,2019,Morten
20191_M14_referat,"tak for det. så er der ikke flere, der har tegnet sig ind på listen. tak til ministeren. da der ikke er flere, som har bedt om ordet, er forhandlingen sluttet. det næste punkt på dagsordenen er: 5 1. behandling af lovforslag nr. : forslag til lov om ændring af udlændingeloven. bemyndigelse til at fastsætte integrationsrelevante krav som betingelse for tidsubegrænset opholdstilladelse på færøerne, hjemmel til delegation af kompetence til at træffe afgørelse om ophold på færøerne i første instans til færøske myndigheder og ændring af klageadgang i sådanne sager til udlændingenævnet . af udlændinge- og integrationsministeren mattias tesfaye . fremsættelse 09.10.2019 . forhandling : forhandlingen er åbnet. den første på talerstolen bliver socialdemokraternes ordfører, og det er hr. jeppe bruus. værsgo. : tak for det. der er ikke nogen korte bemærkninger. jeg spørger for god ordens skyld, om der er nogen andre, der ønsker ordet. det er der ikke. ønskes der udvalgsbehandling? da det ikke er tilfældet, går forslaget direkte til anden sidste behandling. : ministeren. ordfører",280764,2019,Morten
20181_M61_referat,"tak. så er der lige en anden ting, som alternativets ordfører måske kan gøre mig klogere på. i selve forslaget til vedtagelse tror jeg der er en formulering om, at man ønsker at afskaffe testene i de mindste klasser. mener man med det testene . klasse, eller gælder det hele indskolingsdelen? hvad mener man med de mindste klasser?",263496,2019,Gustav
20191_M36_referat,"jeg er sådan set klar over, at man har sorteret nogle fra, og det er bestemt glædeligt. men der er stadig væk en forholdsvis stor del, der er dømt for kriminalitet, og som er kommet på lovforslaget, og som ikke bliver taget af igen. og med det, som ministeren siger, må jeg forstå ministeren sådan, at man med den tilgang, ministeren har, og den tilgang, ministerens parti har, vil tildele dansk indfødsret, altså den største gave, vi kan give i danmark, ud fra, at man sorterer de værste fra i stedet for at kigge på, hvem der faktisk vil være til gavn for danmark. det er det, jeg synes er lidt problematisk. når man kan stå og argumentere for, at det er ganske fint, at mennesker, der har begået ganske alvorlig kriminalitet, og hvor der er gået den her karensperiode, godt kan stå på det her lovforslag, og når ministeren og ministerens parti selv vil stemme for, synes jeg ikke rigtig, at det hænger sammen. udlændinge- og integrationsministeren mattias tesfaye : jeg vil starte med at sige, at jeg synes, at noget af det bedste i den aftale, der blev indgået i sommeren 2018, er de her nye grundlovsce‐ remonier. jeg synes kun, det er godt, at man tropper op nede på det lokale rådhus og får sagt hej til borgmesteren og får taget billede til lokalavisen. jeg tror også, at jeg har udtalt et par steder, at så får man måske nogle saltstænger og noget faxe kondi, og så deltager man i en lille højtideligholdelse af det at få dansk statsborgerskab. det synes jeg kun er positivt. så har der været en stor diskussion om håndtrykket. jeg har det selv sådan, at hvis man virkelig har problemer med at give en kvindelig borgmester hånden, så skulle man måske overveje, om det er det rigtige land, man har søgt statsborgerskab i. derfor er det heller ikke noget, der virkelig får blodet til at boble i min krop, at man stiller det krav. men jeg kan godt høre, at der er en helt enorm opmærksomhed omkring det, også fra en række borgmestres side, og derfor har jeg besluttet mig for at gå lidt lavpraktisk til sagen og så indgå en aftale med indtil videre tre-fire kommuner, tror jeg det er, om, at jeg kommer ud og deltager i de her ceremonier, ikke for at inspicere håndtrykket isoleret, men for at inspicere, hvordan de her ceremonier kører. for jeg synes, det er helt naturligt, når man indfører noget nyt, at man så også evaluerer det, når det er kommet i gang.",289707,2019,Morten
20182_M6_referat,"ministeren. social- og indenrigsministeren astrid krag : så lad mig udtrykke mig tydeligere: der er allerede i partistøtteloven i dag regler om det, hvis man ikke bruger partistøtten til det, der er defineret i partistøtteloven, nemlig til politisk arbejde. og så er der en uddybning af det i lovens bemærkninger om, at enten bliver det fradraget de penge, som man vil få det kommende år, eller også vil der kunne være et krav om, at de særskilt bliver tilbagebetalt til statskassen. så det er ikke sådan, at vi ikke har de redskaber. det er bare ikke noget, vi regulerer i den her lovgivning. men lad mig igen kvittere for det: lad os endelig få det belyst bedre, for jeg er jo sådan set helt enig med ordføreren i, at der her gælder det samme hensyn som i det lovforslag, vi behandler nu, nemlig at vi selvfølgelig ikke skal gøre noget, der rammer dem, som følger reglerne, og som gør et stort stykke arbejde for vores demokrati. men omvendt skal man jo hverken kunne snyde eller svindle sig til adgang til folketinget, stemmesedlen eller partistøttemidler.",274468,2019,Gustav
20191_M3_referat,"jeg vil også gerne sige tak til hr. kristian thulesen dahl for en rigtig fin tale, en tale, hvor hr. kristian thulesen dahl holder statsministeren op på hendes egne ord og egne løfter. det er både de meget ukonkrete, som vi fik i åbningstalen i tirsdags, men også de enormt konkrete løfter, der blev udstukket inden valgkampen. nu talte hr. jesper petersen i dag om afbureaukratisering. det kneb dog lidt med at give et konkret svar på, hvad det er, der skal afbureaukratiseres. og konkrete svar er jo noget af det, vi mangler fra socialdemokratiet generelt. derfor kunne jeg tænke mig at spørge hr. kristian thulesen dahl om ældreplejen, som jeg ved er noget af det, der ligger dansk folkeparti meget på sinde: kunne hr. kristian thulesen dahl ikke hjælpe hr. jesper petersen og socialdemokratiet en lille smule med, hvor man kan afbureaukratisere på ældreområdet?",274942,2019,Morten
