"","id","text","doc_id","Year","Name","who"
"43","20012_M38_referat","jeg hørte fru marianne jelved sige her fra talerstolen, at det radikale venstre vil stemme nej med argumentationen: der er ingen sammenhæng mellem ulandsbistand og ventelister på sygehusene. jamen jeg er enig. der er ingen sammenhæng mellem de to ting. det er en politisk prioritering, som regeringen har valgt at foretage her. den gamle regering, som havde mange år til at løse problemerne, havde den succes«, at ventetiderne steg år for år. og nu genopliver jeg næsten valgkampen igen, for det sagde jeg dengang så mange gange i valgkampen: 11 år ventede 247.000 mennesker mere end 3 måneder på behandling på danske sygehuse. det synes den nuværende regering er et problem. det syntes den gamle regering ikke var noget problem. det er deri forskellen er. vi vil gerne sørge for, at der bliver kortere ventetider. vi vil give et ekstra incitament til de sygehuse, til de afdelinger, der gør en ekstra indsats, og det er det, som vi nu vil gøre noget ved. og jeg kan godt sige til fru marianne jelved, at disse ventetider for 247.000 mennesker bliver kortere, og der er færre, der kommer til at vente. det er jeg ret sikker på. hvordan skulle man ellers løse problemerne, vil jeg spørge fru jelved? kort bemærkning .",64441,2002,"Jørgen Winther","Morten"
"44","20031_M34_referat","socialdemokraterne er på det. seneste og også i, dag blevet meget varme fortalere for hjemmeserviceordningen, og man er gået meget hårdt imod de justeringer i ordningen, som regeringen har lagt op til i finansloven. jeg må sige, at det har været overraskende for mig, at vi skulle se netop socialdemokraterne som de helt store forkæmpere for hjemmeserviceordningen. jeg står her med en artikel fra børsen den 29. november 2001. overskriften er s vil lukke hjemmeservice«. det fremgår af artiklen, at socialdemokraterne vil starte en total afvikling af : hjemmeserviceordningen. pia gjellerup, socialdemokratiets daværende finanspolitiske ordfører, udtaler: vi er ikke ude på at afvikle hele tilskuddet til hjemmeservice her , men jeg tror, at vi skal starte på en afvikling næste år, for vi mener, det er vigtigt at varsle i god tid, at tilskuddet skal ned, så servicevirksomhederne og forbrugerne kan nå at indrette sig på de nye tider og på, at tilskuddet måske falder helt bort i de kommende år.« for 2 år siden ville socialdemokraterne altså helt afvikle hjemmeserviceordningen. det vil man nu ikke længere. jeg vil gerne spørge hr.",114161,2003,"Carina Christensen","Morten"
"45","20031_M98_referat","da venstres ordfører på området ikke kan være til stede, har jeg lovet at sige på venstres vegne, at vi synes, det er en god idé med moduler til pasningsområdet. i modulordninger betaler for- 11091 ældrene efter, hvor mange timer pasningstilbuddet benyttes. det får forældrene til at tænke igennem, hvor meget pasning de egentlig har brug for, ogl eller hvor mange timer de synes deres barn skal være i dagtilbud. vejle kommune har f.eks. indført moduler a 25,35 eller 45 timer. forældrene vælger selv inden for de fastlagte rammer, og der har vist sig at være stor tilfredshed med denne modulordning, også blandt pædagogerne, der efter en indkøringsperiode kan se, at det har fungeret glimrende. oven i det har kommunen sparet penge, simpelt hen fordi pasningstilbuddet nu passer bedre til behovet. vi vil derfor opfordre venstrekommunerne til at gå videre med disse ideer. når man både kan opnå mere tilfredse forældre, mere tilfredse medarbejdere, der synes, at ideen er god, og så spare penge oven i købet, så er det utroligt, at der endnu kun er få kommuner, der har indført denne fleksibilitet. i venstre ønsker vi derfor en dialog med kommunerne og med kl om, hvordan modulordninger i langt større omfang kan indføres i dagtilbuddene. vi synes, det er vigtigt at få afdækket, hvorfor kommunerne, når der nu er så gode erfaringer, ikke for længst har indrettet deres pasningstilbud derefter: om det er manglende kendskab eller berøringsangst over for noget nyt, eller hvad der gør sig gældende, det ville være rart at vide. mon vi ikke allerbedst gennem en dialog kan få åbnet kommunernes øjne for ideen om, at modulordningerne faktisk er noget godt. så vil jeg uden for ordførerens manuskript sige, at når vi afviser forslaget, er det jo netop med henblik på det kommunale selvstyre. vi ser gerne, at kommunerne kommer i gang, og at der er nogle, der går foran. det er vi glade for. vi synes ikke, at det her er en statsmodel, der skal trækkes ned over kommunerne lige fra starten. kort bemærkning .",133896,2004,"Karsten Nonbo","Morten"
"46","20051_M16_referat","jeg skal takke for behandlingen af forslaget. jeg vil selvfølgelig takke de partier og ordførere, som kunne støtte med varianter. til fru anne baastrup vil jeg sige, at det her med at kigge mere på grundforskning er vi helt åbne over for. vi har også læst lars erslev andersens kronik og synes også, at det er nogle spændende tanker, der gøres der, så det kunne vi såmænd sagtens kigge nærmere på. fru line barfods bemærkninger omkring sammensætning og ensretning af deltagerne er såmænd også noget, man kunne kigge nærmere på, ifald det her havde en chance for at blive vedtaget. men det har det jo ikke jævnfør de forskellige meldinger, og det synes vi egentlig er synd. her vil jeg sådan helt undtagelsesvis tage udgangspunkt i, hvad hr. jesper langballe sagde om vigtigheden af den her udfordring. om det så er de næste 200 år eller 100 år, det kan man så diskutere, så er det korte af det lange, og det er det, der ligger bag vores beslutningsforslag, som blev udarbejdet tilbage i august måned, og som så først kan behandles nu - meget bekvemt i øvrigt i sammenhæng med den debat, vi har haft her tidligere på dagen - at det her er så følsomt, at det vedrører os alle og påvirker os i vores måde at indrette samfundet på i mange, mange år fremover. derfor er der også ekstra grund til, at vi tager det her dybt seriøst og også tager os noget tid til netop at reflektere over, hvad det er, der skaber terrorisme, hvordan vi bekæmper terrorisme, og hvordan vi forebygger terrorisme bedst muligt. og her er grundforskning faktisk også utrolig vigtigt. det finder vi ikke at regeringen svarer tilstrækkelig godt på med de 49 forslag og den handlingsplan, som er kommet fra i øvrigt dygtige mennesker i centraladministrationen. en af pointerne i beslutningsforslaget her er jo netop, at der skal mere åbenhed til, og vi vil gerne have friske øjne til at kigge på nogle af de her udfordringer, vi står over for. det siger vi ikke for at nedgøre de fortrinlige og dygtige mennesker, der arbejder i centraladministrationen, men fordi det her er så central en debat, at friske øjne, nye ideer ville være fantastisk nyttigt for os alle. det ville vi faktisk finde var rettidig omhu, for nu at bruge venstres ordførers udtryk. vi finder også, at der er grund til at forholde sig til det her med parlamentarisk indsigt og kontrol, ikke udelukkende afvente udvalg, der sidder med det, men gå ind i en diskussion om, hvordan vi styrker parlamentarisk indsigt og kontrol med efterretningstjenester, som vi investerer flere midler i i disse år i erkendelsen af, at de er helt centrale i bekæmpelsen af terror. det må da logisk set følges ad med et krav om større indsigt, ligesom man har i en lang række andre lande, vi normalt sammenligner os med. så det her med parlamentarisk indsigt er noget, vi kommer til at forfølge, det er noget, vi kommer til at drøfte yderligere. det er ikke nævnt i tilstrækkelig grad i regeringens forslag, og vi agter at forfølge det fra det radikale venstres side, fordi vi kan se, hvordan man kan gå til den her opgave på konstruktiv vis i en lang række andre lande omkring os. hvorfor skulle vi ikke også kunne det i danmark? det forstår vi simpelt hen ikke. vi finder, at det er almindelig sund fornuft. må jeg så sige til hr. langballe, at ja, den diskussion er jo et kapitel for sig. der er jo ikke tale om, at vi tror på, at man kan løse alle problemer ved lidt venlighed. gid det var så vel. men pointen med kommissionen her er jo netop at kunne vurdere, hvad der virker. vi ved jo forbløffende lidt om, hvad rent faktisk virker i kampen mod terror. det kunne en kommission hjælpe os til i hvert fald at skabe et bedre grundlag for. så alt i alt, tak for behandlingen. desværre er der ikke flertal for forslaget i den her omgang, men jeg kan love det høje ting, at vi vender tilbage ved anden lejlighed. hermed sluttede forhandlingen, og forslaget overgik derefter til anden sidste behandling. afstemning",169217,2005,"Morten Helveg Petersen","Morten"
"47","20042_M53_referat","man gør fra regeringspartiernes side meget ud af, at de nye regioner i modsætning til de nuværende amter ikke kan udskrive skat. derfor synes jeg - for at undgå enhver misforståelse - det ville være vigtigt, at hr. christian wedell-neergaard, den konservative ordfører, bekræfter, at det ikke betyder, at borgerne sparer én eneste krone. sammen med de ændringer, man gennemfører her, kommer der efterfølgende et forslag, hvorefter der skal opkræves en ny 8-procentsstatssundhedsskat, for at staten kan dele penge ud til regionerne. resten vil blive opkrævet af kommunerne med de beløb, som de nuværende amter modtager i grundskyldpromille og deres del af ejendomsværdiskatten. de beløb vil stadig blive opkrævet, så det, man gør et meget, meget stort nummer ud af, nemlig at regionerne ikke har lov til at opkræve skat, betyder ikke én eneste øres lettelse til nogen borger. kan hr. christian wedell-neergaard ikke bekræfte det? kort bemærkning .",164411,2005,"Ole Stavad","Morten"
"48","20051_M65_referat","hvis ministeren ikke har forberedt sig på, hvor meget det er, kommunerne har af udestående, så er der jo ikke andet at gøre, end at ministeren må gå hjem og forberede sig for at få afklaret det spørgsmål, for det er jo da mindst lige så vigtigt, som det er at finde ud af, hvor store restancerne er på de aktive skatter. det er da bestemt lige så vigtigt, og det må vi jo så vende tilbage til. vi kunne ikke komme længere med det her, i og med at ministeren ikke har forberedt sig på det.",181665,2006,"Jens Peter Vernersen","Morten"
"49","20061_M14_referat","jeg skal i hvert fald snakke om noget andet. ministeren fremførte, at forslaget er forbedret i forhold til det, der var sendt i høring, og det er vi jo mange der har lagt mærke til og også er glade for, altså at der er sket de forbedringer. det, jeg bare undrer mig over, er, om det ikke giver ministeren anledning til nogen overvejelser. for dengang vi fremførte og havde ministeren i samråd om høringsudkastet, sagde ministeren, at der ikke var nogen problemer, at alt var i orden. men det havde klædt ministeren på det tidspunkt at sige, at der var problemer. så jeg vil spørge ministeren: hvis vi nu finder nogen problemer i det her forslag, er ministeren så indstillet på at ændre i det og forbedre det, eller er det, vi står over for, en færdig aftale, hvor dansk folkeparti og de andre har lavet en hellig pagt om, at det ikke kan ændres? kort bemærkning . : tak for det sidste. ministeren kan selvfølgelig heller ikke svare anderledes. men betyder det, at hvis vi under udvalgsarbejdet kan få dokumenteret, at det, hvis man ændrer normtallene fra at tage udgangspunkt -06 og i stedet for tager udgangspunkt -07, hvad angår ammoniakrensning, med sikkerhed vil sætte gang i den miljøteknologiske udvikling på det her punkt, så vil ministeren være med til at ændre det? kort bemærkning . miljøministeren connie hedegaard : nu er vi da i hvert fald nede i småtingsafdelingen. jeg kan nu ikke lige erindre, at jeg skulle have sagt, at vi slet ikke ville ændre noget som helst. altså, jeg ved, at dengang jeg læste høringssvarene - og det gjorde jeg meget, meget hurtigt efter, at de overhovedet forelå, jeg vil næsten tro, jeg har set dem før hr. steen gade - kort bemærkning . miljøministeren connie hedegaard : jamen nu tror jeg, jeg er den fjerde heroppe, som hr. steen gade stiller det spørgsmål i dag, og jeg er sådan lidt usikker på, hvad han egentlig mener med det. for vi tager jo udgangspunkt i bedste staldsystem 2005-06. udgangspunktet er ikke et gennemsnit for 2005-06, det er bedste staldsystem. derudover stiller vi jo et krav om, at man skal reducere mellem 15 pet. og minimum 25 pet. i forhold til bedste staldsystem. derved sker der jo reelle forbedringer allerede i 2007 og allerede . og lige så snart vi er forbi kravet om mere end 15 pet. ammoniakreduktion, kan man ikke kun klare det ved at ændre fodringen, så skal man til også at efterspørge teknologi. 988 torsdag den 9. november 2006 så sker der også det, at vi allerede evaluerer ammoniakreduktionskravet og sætter et nyt referencepunkt for reduktionerne, som så afspejler den teknologiske udvikling, der har fundet sted siden 2005. så jeg forstår simpelt hen ikke rigtig hr. steen gades bekymring. hvis hr. steen gade sigter til, om ammoniakreduktionskravet udhules af den teknologiske udvikling, er svaret: nej, der følges op med justeringer af normtallene, første gang allerede .",195945,2006,"Steen Gade","Morten"
"50","20061_M22_referat","den industrielle udvikling alene i danmark har sat sit tydelige præg på vores naturværdier. byer er vokset, vejnettet er udbygget, og landbruget er blevet dyrket og bliver dyrket meget intensivt. 1497 den udvikling er selvfølgelig positiv for et moderne samfund, men den er også en trussel for naturen. og naturen, som vi kender den herhjemme, kan simpelt hen ikke længere bære den intensive anvendelse, og den lider af, at den har for lidt plads, den har for lidt vand, at der tilføres for mange næringsstoffer, og at naturarealerne er for små og for isolerede under tilgroning. alene med hensyn til vores egen lille andegård kan vi sige, at 340 arter i danmark er uddøde siden 1850, og at stadig flere bestande af vilde plante- og dyrearter befinder sig på grænsen for overlevelse eller under grænsen. 20 danske fuglearter er netop blevet tilføjet listen over truede eller næsten truede, hvilket nu svarer til, at listen indeholder en tredjedel af alle danske fuglearter. naturen har de seneste 150 år fået betydelig mindre plads. hede og enge og strandenge er blevet reduceret fra 60 pet. af danmarks areal til 8 pet., og 2 pct. af vores vandløb er naturligt slyngede, kun 2 pct. danmark har rent faktisk forpligtet sig til at stoppe tilbagegangen i den biologiske mangfoldighed senest 2010. det kan vi allerede nu se ikke kan nås, og det er for slapt. de foreløbige analyser viser også, at halvdelen af vandløbsstrækningerne herhjemme, tre fjerdedele af søerne og mere end 90 pet. af de samlede kystvande også er i risiko for ikke at kunne leve op til målene . det er også for slapt. det her kalder jo på handlingsplaner med faste mål og delmål og virkemidler, og det kalder på en aktiv handling med markant færre næringsstoffer, bufferzoner osv. men nu er det her et eksempel, som man kan fremdrage inden for dansk natur og miljø. der findes jo mange, mange andre områder, som også er nødlidende. med hensyn til vores forbrug har eksempelvis verdensnaturfonden beregnet, at hvis alle klodens mennesker levede ligesom os, forbrugte med samme iver som danskerne, så ville det kræve to ekstra jordkloder. dertil kan man jo roligt sige, at det betyder, at det danske miljøregnskab i hvert fald står helt i rødt, og det er også for slapt. det kunne selvfølgelig være fristende at tage en § 20-runde om, hvorvidt det er regeringens politik at arbejde for fremskaffelsen af de her to ekstra jordkloder, eller man måske omvendt har tænkt sig at arbejde for, at danmark mindsker sit globale aftryk. svaret giver selvfølgelig sig selv, for vi kan ikke til al tid og evighed forbruge mere, end vi producerer, og slet ikke den globale vækst taget 1498 torsdag den 23. november 2006 i betragtning. så valget er egentlig: kan vi skaffe to ekstra jordkloder, eller skal vi gøre noget ved den danske og den vestlige verdens forbrug af naturressourcer som landbrugsprodukter, træer, fødevarer og fossile brændstoffer? svaret er nemt. jeg citerer: nu sætter vi nye mål. nye mål, som sikrer, at danmark fortsat vil ligge i front med energi og miljø i europa og resten af verden. nye mål, som sikrer, at dansk energipolitik er både miljømæssigt og økonomisk bæredygtig.« jeg vil sige, at når man sådan lige læser det, kan man i hvert fald klart og tydeligt se, at der på nogle punkter er blevet oprustet på taleskriverfronten ovre i statsministeriet. men når man så lige går lidt længere ned og dissekerer det, så kan vi også sige, at det jo stadig væk er tomme ord, hvis det er sådan, at vi ikke allerede her får overbevist regeringen om, at vi skal have bindende målsætninger, vi skal have virkemidler, også fordi det er det eneste, der virker. vi har nu inden for de seneste uger set, hvordan advarslerne vælter ind. den tidligere cheføkonom ved verdensbanken, nicholas stern, konkluderer, at den globale opvarmning kommer til at koste 40 mia. kr., at mere end 100 millioner mennesker bliver klimaflygtninge, og at 40 pct. af verdens dyre- og planteliv risikerer at uddø inden for de kommende 50 år. men det, der er det positive budskab fra stern, er også, at hvis vi tager os sammen og får reguleret, hvis vi tager os sammen og mindsker vores forbrug, hvis vi tager os sammen og får gjort noget ved de her klimagasser, så har vi en mulighed for at stoppe og undgå dette her rædselsscenario. derfor skal vi også herhjemme have udbygget forsyningen af vedvarende energi i danmark. inden 2025 skal 50 pct. af vores energiforbrug, 80 pct. at det danske elforbrug og 25 pct. af motorbrændstoffet komme fra vedvarende energikilder. det er sådan nogle målsætninger, vi skal have ind, kombineret med virkemidler. vi skal have mindsket vores globale fodaftryk, og det kan kun ske ved, at vi udviser ansvarligt politisk lederskab, der sætter ambitiøse mål på miljø- og energiområdet. men det gælder jo også vores offentlige forbrug, vores offentlige indkøbspolitik. det gælder indenfor trafik, som hr. johs. poulsen så venligt og rigtigt har gjort opmærksom på. det er støj, det er fødevareproduktion, det er skovbrug, det er kemikalier. vi skal også være bæredygtige i vores import af naturressourcer fra andre lande, og vi skal selvfølgelig også hele tiden være dem, der går forrest med hensyn til at få skubbet til den teknologiske udvikling. så kort og godt: vi går i for store sko. derfor skal vi have en bæredygtighedsstrategi, der sætter mål, delmål og bruger virkemidler, og som indtænker hele det internationale aspekt i vores fodaftryk på denne her klode. kort bemærkning .",197794,2006,"Torben Hansen","Morten"
"51","20061_M98_referat","for det første mener jeg, at den fordømmelse er indeholdt i det første afsnit. vi kan gentage den vilkårligt mange gange, men med hensyn til det, som er hr. lars barfoeds første spørgsmål, nemlig israels ret til at forsvare sig, vil jeg sige, ja, men også en ret for os andre, som ønsker, at israelerne engang skal komme til leve i fred med deres naboer, en ret til at kritisere den måde, de forsvarer sig på. for det er jo forkert, når det bliver sagt - jeg tror, det var hr. messerschmidt tidligere i debatten, at der omkommer mange flere civile i israel end i de palæstinensiske områder. det er det modsatte, der er tilfældet. der er mange, mange gange flere civile palæstinensere, der omkommer i de israelske reaktioner på palæstinensisk terror, og ligesom vi i dette folketing fornuftigvis diskuterer, hvordan vi skal anvende militær magt, når vi er i afghanistan eller andre steder, sådan at vi undgår unødige civile tab, og så vi har en chance for at vinde den befolkning, der er tale om, for en fredelig løsning, så skal den betragtning selvfølgelig også indgå hos israelerne. det gør den efter min opfattelse langtfra i det fornødne omfang. kort bemærkning .",219243,2007,"Mogens Lykketoft","Morten"
"52","20061_M71_referat","jeg kan anerkende, at var der et forslag fra det radikale venstre om en øgning på 1 kr.: det er fuldstændig korrekt. efterfølgende var det faktisk også fremme i valgkampen, men da priserne steg så voldsomt, anerkendte vi, at den almindelige prisudvikling havde haft den adfærdsregulerende virkning, som vi ønskede, så derfor blev det fjernet, og nu findes det ikke i vores finanslovforslag. kort bemærkning .",211280,2007,"Poul Erik Christensen","Morten"
"53","20072_M22_referat","mange måder var meget markant, og som hand- vil ministeren forklare, hvorfor ministeren afvilede om, hvad ny alliance gerne ville - at mini- ser at lade de afviste asylansøgere arbejde, når vi steren glædede sig til at høre om hr. naser khapå den ene side står i en situation, hvor man fra regeringens side skriger på arbejdskraft - vi opders ideer i de videre diskussioner om aftalen. kan ministeren ikke bare give os en lille fornem- lever, at lo anbefaler, at man lader de afviste melse af, hvor ministeren tror der er ændringer i asylansøgere arbejde - og på den anden side ved, at det er positivt for de afviste asylansøgeden her aftale, som kan accepteres af både dansk folkeparti og ny alliance? res helbred, at de får mulighed for at arbejde?",230318,2008,"Johanne Schmidt-Nielsen","Morten"
"54","20081_M26_referat","som det tidligere er sagt, er der i det her lovforslag rigtig mange små delelementer 12 - der skal være med til at modernisere hele vores apoteksvæsen. fra konservativ side finder vi alle elementer spændende og vigtige, og det er nogle tiltag, vi kan støtte. da jeg kan høre, at der er nogle fra de andre partier, der gerne vil have, at vi drøfter nogle ting nærmere under udvalgsarbejdet, vil jeg samtidig tilkendegive, at vi som altid fra konservativ side selvfølgelig er indstillet på at indgå i et samarbejde i en positiv dialog, men at vi som udgangspunkt kan støtte det her lovforslag. 홢홢 홢 : fjerde næstformand helge adain møller : tak til ordføreren., så er det i enhedslistens ordfører, hr. per clausen. 홢- 홢 ordfører",261729,2008,"Vivi Kier","Morten"
"55","20072_M42_referat","nu virker det, tak. ordføreren sagde, at hun gerne ville spørge frisør gun-britt, om de brugte arbejdskraft fra de 1-årige uddannelser. jeg vil så sige, at ordføreren i virkeligheden ikke behøver at gøre sig den ulejlighed, for jeg var hos frisør gun-britt her i påsken - den her snak begynder efterhånden at blive mere og mere privat - og der spurgte jeg faktisk om det, for jeg havde jo hele min lektiemappe med fra udvalget og sad og læste om det her. da sagde de, at de havde haft nogle elever fra den her uddannelse, som ikke havde kunnet det samme som dem fra de ordinære uddannelser, og så havde de haft en enkelt, som havde været hamrende god, og som havde suppleret med nogle kurser i london og nu drev sin egen selvstændige virksomhed oppe i nordjylland. min pointe er - ikke så meget for at fortælle om mit eget frisørforbrug - at sige, at jeg tror, vi skal passe på, at vi ikke har et meget unuanceret billede af, hvad det er for nogle kandidater og folk, der kommer ud fra de her uddannelser, for der er sikkert nogle, som ikke kan særlig meget, men der er nok også indimellem nogle, som er dygtige og kvalificerede. så det er bare en appel til, at det ikke bliver meget sort-hvidt.",236281,2008,"Malou Aamund","Morten"
"56","20081_M98_referat","så vil jeg bare bede skatteministeren om at hr. jesper petersen. bekræfte, at man ikke før sidste valg fra regerinkl. 16:32 gens side fortalte, at man ville nedsætte en skat- jesper petersen sf : tekommission: at man ikke fortalte vælgerne, at jo, men hele den snak tager jeg så som en beman ville lave en skattereform: at man ikke forkræftelse af, at man inden sidste valg undlod at talte de 40 pet. af lejerne, at de ville få stigende fortælle vælgerne, at man ville gøre alle de her huslejer: at man ikke fortalte kunstnerne, at de ting, altså at man ville ramme en masse af dem skulle betale flere penge i skat af deres royalties: på pengepungen, at man ville skævvride danat man ikke fortalte de lavtlønnede, at de, hvis mark yderligere og skabe mere ulighed, noget, de afgifter, som man forøger nu, slår igennem, som jeg tror ret mange vælgere mener er en ret faktisk mister penge på skattereformen: at man væsentlig ting. men det undlod man altså at forikke fortalte vælgerne, at man ville drive dantælle, og nu skal bortforklaringen så være, at opmark i retning af en kraftigt øget ulighed på positionen havde sagt noget om, at de gerne vilbaggrund af den økonomiske politik, den skatle have en skattekommission, som man så selv, tepolitik, som regeringen har ført. den bekræfdunkede ned i valgkampen. jeg synes, den er telse burde være klar nok at sige ja eller nej til: noget søgt, og hvis man nu ville være så venlig var det et ærligt oplæg til valgkamp, som man ved oppositionen, kunne man jo prøve at lave noget, som det rent faktisk var til at finde et fælden fg. formand jens vibjerg : ministeren. 7998 tirsdag den 26. maj 2009 m.fl. les flertal om, og ikke noget, der er så socialt pilskævt som det, vi har fået. vi kommer så tilbage til det med ærligheden. man lovede, at man ligesom ville lave en socialt afbalanceret skattereform. mener skatteministeren virkelig, at den massive skævvridning, som er i skattereformens forslag, at den enorme begunstigelse af de velstillede frem for af de lavestlønnede, hvor mange kommer til at miste penge, er udtryk for en socialt afbalanceret og ærlig skattereform på den måde? : skatteministeren.",290696,2009,"Bent Bøgsted","Morten"
"57","20081_M82_referat","tak. vi er glade for, at vi kan få svar på de her tekniske spørgsmål, men vi vil gerne høre, hvad ministeren har af overvejelser om, hvad årsagerne kan være til, at der tilsyneladende har væreten stigning i antallet af kommuner, der har et strukturelt underskud. det nævnes jo i finansieringsrapporten, at der er noget, der tyder på, at det forhold, at skatten er sat i bero, men at bloktilskuddene er steget, skulle være en årsag. men kan man forestille sig andre årsager til, at de ude i kommunerne oplever at have et strukturelt underskud? det er jo altså lidt alvorligt, at de sådan set ikke har indtægter, der svarer til de udgifter, de har. kan ministeren gøre sig nogen overvejelser om det? så er der endelig det med de her øer, der bliver lavet en særlig ordning for, og der skal man ind og reducere i det beløb, der er sat af til ellers svagtstillede kommuner. vil mmisteren give en garanti for, at de svage kommuner så ikke bliver modregnet yderligere end med det, som økommunerne tidligere har fået, altså med det, de blev modregnet?",282354,2009,"Rasmus Prehn","Morten"
"58","20091_M8_referat","jeg vil simpelt hen foreslå, at vi giver en nærmere beskrivelse af de aktiviteter, der er i fondene. jeg kan jo ikke svare på, hvad det så er for nogle aktiviteter, der ikke vil blive udført fremover. men vi kan godt indhente oplysninger om, hvad det er for forskellige aktiviteter, der foregår, og på den måde give udvalget et bedre kendskab til det. som jeg svarede tidligere, er den fordelingsnøgle, der er i anvendelse i forhold til, hvordan midlerne bliver fordelt på fondene, sådan set den model, der har været, har jeg forstået, i en årrække. men det kan vi også gøre nærmere rede for under udvalgsbehandlingen. jeg har klart svaret på spørgsmålet vedrørende hjemtagningen. det handler om, at landmændene er i en økonomisk meget vanskelig situation p.t., og det vil være helt forkert, at vi i den situation griber ind og siger, at vi nu tager yderligere 10 pct. af den direkte støtte, der går til landmændene. det vil jeg finde helt uacceptabelt i forhold til landbrugets situation.",296494,2009,"Eva Kjer Hansen","Morten"
"59","20081_M81_referat","nu er det jo sådan, at der rent faktisk ikke sker den store ændring for de ledige i forhold til det, vi har i dag. de skal ind ad nøjagtig den samme dør, og de skal ind at møde nøjagtig de samme medarbejdere. for jobcentrene er derude, medarbejderne er derude, og det eneste, vi her ændrer på, er, at man nu får én ledelse, man får én organisation, man får ét administrativt system at fungere i, og så lægger vi økonomien ud i kommunerne. det er den eneste forskel. der er stadig væk kommunalt incitament til at gøre en indsats for at få de ledige i arbejde. der kunne selvfølgelig godt skrues yderligere op for incitamentet til at få ledige i arbejde, men onsdag den 22. april 2009 og så bliver der jo en større risiko for, at det kan påvirke en kommune økonomisk negativt. derfor har vi valgt den linje, som ligger i det her forslag, og som er en meget sikker økonomisk linje for kommunerne. tredje næstformand holger k. nielsen : fru line barfod.",281792,2009,"Jens Vibjerg","Morten"
"60","20081_M89_referat","jamen hvorfor vælger det konservative folkeparti at indføre en afgift, som man stensikkert ved vil skabe usikkerhed for dansk erhvervsliv? her taler jeg bare om en i international sammenhæng lille virksomhed, men det er jo hele den underskov af virksomheder, der præger dansk erhvervsliv. det kan godt ske, at det konservative folkeparti har spillet golfturneringer og deltaget i jagtfrokoster med de store erhvervsvirksomheders ledere. det synes der at være et vist belæg for at kunne sige. men alt det, der bærer det danske samfund, de små virksomheder, hvor folk går på arbejde, hvor der er et tillidsfuldt forhold mellem ledere og medarbejdere, er det, der bliver ramt. det er dem, der bliver udsat for det pres her. hvilke ideer er der i at vende et overskud til et underskud på 2 mio. kr. for sådan en lille virksomhed? hvorfor forholder det konservative folkeparti sig ikke til det? hvorfor står ordføreren bare her og siger, at det vil man se på, hvis det skulle vise sig, og at vi nok finder ud af det en gang , når vi laver en undersøgelse? der skal jo træffes mange beslutninger før 2012 i alle de små virksomheder i danmark, om de skal forny deres produktionsapparat, om de skal flytte til udlandet, om de skal lave et generationsskifte, om de kan overleve det her afgiftspres. hvad er det for en politik, det konservative folkeparti egentlig står for, ud over det, vi hører i generelle vendinger her, at man bare vil alt det gode? denne lov viser: at man vil det modsatte. 6993",286345,2009,"Klaus Hækkerup","Morten"
"61","20081_M94_referat","det har været meget tankevækkende at lytte til debatten om forslaget, specielt set i lyset af at alle synes, at forslaget er en god idé. alle synes, at det er en rigtig, rigtig god idé, at forbrugerne får mulighed for at tage stilling til, hvilket apparat de vil købe ud fra den energimærkning, apparatet har. det er sund fornuft. jeg har i øvrigt lige selv haft stor, stor fornøjelse af mærkerne på hårde hvidevarer. det er en stor hjælp, når man skal tage stilling til, hvad det er for et apparatur, man gerne vil anskaffe sig. det skal så blive til en diskussion om socialdemokratiets mere eller mindre helhjertede eutilslutning. det synes jeg er helt i hegnet. det, der er baggrunden for det, er, at der er en forskel i vurderingen af: hvor hurtigt europa-kommissionens, parlamentets og rådets arbejde kan gå for at sikre, at vi får en europæisk mærkningsordning. det skal så blive til, at den her debat, som er en debat, der burde være præget af det sunde og fornuftige i at give forbrugerne mulighed for at lade sig rådgive af en energimærkning, skal blive en debat om, hvorvidt man er . mere eller mindre helhjertet eu-tilhænger. det synes jeg er paradoksalt. derfor synes jeg, at det er en god idé, hvis der som en udløber af det her forslag bliver skrevet en beretning om, hvad der er forventningen, og så ministeren kan oplyse, hvor langt arbejdet er kommet, så der kan blive en rimelig og afklaret forventning til, hvornår det her kan gennemføres. det vil være en stor fordel for os, at det sker så hurtigt som overhovedet muligt. vi ved, hvor stort et energiforbrug der er ved nogle af de mindre apparater, som folk har stående rundtomkring, og som kører enten i deres standbyposition eller også ved den måde, de i øvrigt fungerer på. flere af ordførerne har været inde på eksem-, pler på, hvad dét handler om. det gælder både pc er og toastere, og hvad vi ellers har af maskinpark i hjemmet. derfor synes jeg, at det ville have klædt debatten, at der havde været en sam- 7578 fredag den 15. maj 2009 let opbakning til det, der er forslagets entydige intention, nemlig at give forbrugerne mulighed for at tage stilling, så de kan købe det apparat, der belaster klimaet mindst muligt. i den forstand tager det radikale venstre meget positivt imod forslaget, og vi håber, at der også kan blive en noget mere konstruktiv debat i udvalget om forslagets fremtid, for vi tror, at det vil være en stor fordel for alle at få en energimærkning på forbrugerelektronikken. den fg. formand karen j. klint : ordføreren skal lige blive stående. der er en enkelt, der har en kort bemærkning. hr. per ørum jørgensen, værsgo.",289139,2009,"Margrethe Vestager","Morten"
